Latitude,Longitude,Address,Qualifying Rules,Evidence,Confidence,Nearest Pharmacy (km),Nearest Pharmacy Name,POI Name,POI Type,Region,Date Scanned,Pop 5km,Pop 10km,Pop 15km,Nearest Town,Nearest Town Pop,Nearest Town Dist (km),Opportunity Score,Pharmacy Count 5km,Pharmacy Count 10km,Pharmacy Count 15km,Chain Count,Independent Count,Competition Score,Nearest Competitors,Composite Score,Growth Indicator,Growth Details
-28.0313969,147.478997,,"Item 131, Item 134A","Near 'Bollon Community Clinic' (gp); straight-line 95.75 km, est. route 124.47 km from nearest pharmacy | Very remote -- 'Bollon Community Clinic' (gp) is 95.75 km from nearest pharmacy (threshold 90 km)",90%,95.75,Dirranbandi Community Pharmacy,Bollon Community Clinic,gp,QLD,2026-02-14T22:02:22.555515,500,500,500,Unknown,0,-1,675.0,0,0,0,0,0,0.0,,47875.0,,
-24.2608202,144.4397565,,"Item 131, Item 134A","Near 'Isisford Primary Health Centre' (hospital); straight-line 93.10 km, est. route 121.02 km from nearest pharmacy | Very remote -- 'Isisford Primary Health Centre' (hospital) is 93.10 km from nearest pharmacy (threshold 90 km)",90%,93.10,Guardian,Isisford Primary Health Centre,hospital,QLD,2026-02-14T22:02:22.573514,500,500,500,Unknown,0,-1,675.0,0,0,0,0,0,0.0,,46550.0,,
-24.2587959,144.4418647,"Andos Food Barn, Saint Mary Street, Isisford, Longreach Regional, Queensland, Australia","Item 131, Item 134A","Near 'Andos Food Barn' (supermarket); straight-line 92.92 km, est. route 120.80 km from nearest pharmacy. ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Very remote -- 'Andos Food Barn' (supermarket) is 92.92 km from nearest pharmacy (threshold 90 km). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",90%,92.92,Guardian,Andos Food Barn,supermarket,QLD,2026-02-14T22:02:22.547517,500,500,500,Unknown,0,-1,675.0,0,0,0,0,0,0.0,,46460.0,,
-18.2921479,143.5471775,,"Item 131, Item 134A","Near 'Georgetown Primary Health Centre' (gp); straight-line 208.82 km, est. route 271.47 km from nearest pharmacy | Very remote -- 'Georgetown Primary Health Centre' (gp) is 208.82 km from nearest pharmacy (threshold 90 km)",90%,208.82,Dimbulah Chemist,Georgetown Primary Health Centre,gp,QLD,2026-02-14T22:02:22.556515,222,222,222,Unknown,0,-1,299.7,0,0,0,0,0,0.0,,46358.0,,
-18.290604,143.5493405,"Georgetown LPO, St. George Street, Georgetown, Etheridge Shire, Queensland, Australia","Item 131, Item 134A","Near 'Georgetown LPO' (supermarket); straight-line 208.54 km, est. route 271.10 km from nearest pharmacy. ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Very remote -- 'Georgetown LPO' (supermarket) is 208.54 km from nearest pharmacy (threshold 90 km). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",90%,208.54,Dimbulah Chemist,Georgetown LPO,supermarket,QLD,2026-02-14T22:02:22.548517,222,222,222,Unknown,0,-1,299.7,0,0,0,0,0,0.0,,46295.9,,
-15.9214705,145.3518945,,Item 131,"Near 'IGA Express' (supermarket); straight-line 51.47 km, est. route 66.91 km from nearest pharmacy. ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,51.47,Vitality Pharmacy Warehouse Cooktown,IGA Express,supermarket,QLD,2026-02-14T22:02:22.638053,876,876,876,Unknown,0,-1,919.8,0,0,0,0,0,0.0,,45087.7,,
-21.1406962,148.6307152,,Item 131,"Near 'Finch Hatton General Store' (supermarket); straight-line 24.14 km, est. route 31.38 km from nearest pharmacy. ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,24.14,Mirani Pharmacy,Finch Hatton General Store,supermarket,QLD,2026-02-14T22:02:22.641053,1600,1600,1600,Unknown,0,-1,1680.0,0,0,0,0,0,0.0,,38624.0,,
-21.3581199,148.1188368,,Item 131,"Near 'Community Health Care' (hospital); straight-line 71.70 km, est. route 93.21 km from nearest pharmacy",70%,71.70,Infinity Pharmacy Moranbah,Community Health Care,hospital,QLD,2026-02-14T22:02:22.662053,477,477,477,Glenden,477,0.48,500.8,0,0,0,0,0,0.0,,34200.9,,
-21.3583771,148.1164301,,Item 131,"Near 'Community Health Care' (gp); straight-line 71.64 km, est. route 93.14 km from nearest pharmacy",70%,71.64,Infinity Pharmacy Moranbah,Community Health Care,gp,QLD,2026-02-14T22:02:22.654053,477,477,477,Glenden,477,0.25,500.8,0,0,0,0,0,0.0,,34172.3,,
-28.1608616,145.0470738,,Item 131,"Near 'Royal Flying Doctor - Part-Time Clinic' (gp); straight-line 63.19 km, est. route 82.15 km from nearest pharmacy",70%,63.19,Cunnamulla Pharmacy,Royal Flying Doctor - Part-Time Clinic,gp,QLD,2026-02-14T22:02:22.653053,500,500,500,Unknown,0,-1,525.0,0,0,0,0,0,0.0,,31595.0,,
-27.9975925,143.8207934,,"Item 131, Item 134A","Near 'Thargomindah Community Clinic' (hospital); straight-line 160.17 km, est. route 208.22 km from nearest pharmacy | Very remote -- 'Thargomindah Community Clinic' (hospital) is 160.17 km from nearest pharmacy (threshold 90 km)",90%,160.17,Quilpie Pharmacy,Thargomindah Community Clinic,hospital,QLD,2026-02-14T22:02:22.570515,194,194,194,Unknown,0,-1,261.9,0,0,0,0,0,0.0,,31073.0,,
-27.9942588,143.822848,"Fergie's Roadhouse and General Store, Frew Street, Thargomindah, Bulloo Shire, Queensland, Australia","Item 131, Item 134A","Near 'Fergie's Roadhouse and General Store' (supermarket); straight-line 159.76 km, est. route 207.69 km from nearest pharmacy. ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Very remote -- 'Fergie's Roadhouse and General Store' (supermarket) is 159.76 km from nearest pharmacy (threshold 90 km). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",90%,159.76,Quilpie Pharmacy,Fergie's Roadhouse and General Store,supermarket,QLD,2026-02-14T22:02:22.546518,194,194,194,Unknown,0,-1,261.9,0,0,0,0,0,0.0,,30993.4,,
-24.8834195,146.2534325,"Foodworks Local, Arthur Street, Tambo, Blackall Tambo Regional, Queensland, 4478, Australia","Item 131, Item 133, Item 134A","Near 'Foodworks Local' (supermarket); straight-line 94.73 km, est. route 123.15 km from nearest pharmacy. ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Supermarket 'Foodworks Local' (est. GLA 1,000 sqm, brand: foodworks) with no adjacent pharmacy (nearest 94.73 km) ⚠️ Foodworks GLA varies widely (500-1,500 sqm), requires verification. ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Very remote -- 'Foodworks Local' (supermarket) is 94.73 km from nearest pharmacy (threshold 90 km). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",90%,94.73,Alliance Outback Chemist,Foodworks Local,supermarket,QLD,2026-02-14T22:02:22.552517,283,283,283,Unknown,0,-1,382.1,0,0,0,0,0,0.0,,26808.6,,
-19.9179077,138.1219662,,"Item 131, Item 134A","Near 'Camooweal Primary Health Care Clinic' (gp); straight-line 168.68 km, est. route 219.28 km from nearest pharmacy | Very remote -- 'Camooweal Primary Health Care Clinic' (gp) is 168.68 km from nearest pharmacy (threshold 90 km)",90%,168.68,Mount Isa 7 Day Pharmacy West Street,Camooweal Primary Health Care Clinic,gp,QLD,2026-02-14T22:02:22.553515,152,152,152,Unknown,0,-1,205.2,0,0,0,0,0,0.0,,25639.4,,
-17.7401551,139.5482266,,"Item 131, Item 134A","Near 'Gidgee Healing - Moungibi Ciinic' (gp); straight-line 139.49 km, est. route 181.33 km from nearest pharmacy | Very remote -- 'Gidgee Healing - Moungibi Ciinic' (gp) is 139.49 km from nearest pharmacy (threshold 90 km)",90%,139.49,Karumba Pharmacy,Gidgee Healing - Moungibi Ciinic,gp,QLD,2026-02-14T22:02:22.565515,167,167,167,Unknown,0,-1,225.5,0,0,0,0,0,0.0,,23294.8,,
-17.7325558,139.5489923,,"Item 131, Item 134A","Near 'Burketown Primary Health Clinic' (gp); straight-line 139.24 km, est. route 181.02 km from nearest pharmacy | Very remote -- 'Burketown Primary Health Clinic' (gp) is 139.24 km from nearest pharmacy (threshold 90 km)",90%,139.24,Karumba Pharmacy,Burketown Primary Health Clinic,gp,QLD,2026-02-14T22:02:22.563515,167,167,167,Unknown,0,-1,225.5,0,0,0,0,0,0.0,,23253.1,,
-15.2948202,145.109605,,Item 131,"Near 'Hopevale Supermarket' (supermarket); straight-line 24.50 km, est. route 31.85 km from nearest pharmacy. ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,24.50,Vitality Pharmacy Warehouse Cooktown,Hopevale Supermarket,supermarket,QLD,2026-02-14T22:02:22.644052,895,895,895,Hope Vale,895,0.22,939.7,0,0,0,0,0,0.0,,21927.5,,
-21.6904546,148.6886769,,Item 131,"Near 'Nebo Medical Centre' (gp); straight-line 61.71 km, est. route 80.22 km from nearest pharmacy",70%,61.71,Mirani Pharmacy,Nebo Medical Centre,gp,QLD,2026-02-14T22:02:22.655052,300,300,300,Unknown,0,-1,315.0,0,0,0,0,0,0.0,,18513.0,,
-22.9664868,145.2447815,,Item 131,"Near 'Aramac Primary Health Centre' (hospital); straight-line 65.29 km, est. route 84.87 km from nearest pharmacy",70%,65.29,Cookaburra Pharmacy,Aramac Primary Health Centre,hospital,QLD,2026-02-14T22:02:22.664052,226,226,226,Unknown,0,-1,237.3,0,0,0,0,0,0.0,,14755.5,,
-17.5119547,145.6131901,,Item 131,"Near 'Tobin's 5 Star Supermarket' (supermarket); straight-line 17.42 km, est. route 22.65 km from nearest pharmacy. ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,17.42,Ravenshoe Pharmacy,Tobin's 5 Star Supermarket,supermarket,QLD,2026-02-14T22:02:22.639052,414,845,1239,Millaa Millaa,314,0.07,887.2,0,0,0,0,0,0.0,,14719.9,,
-27.4275982,153.5358609,,"Item 131, Item 133","Near 'Foodworks' (supermarket); straight-line 15.34 km, est. route 19.95 km from nearest pharmacy. ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Supermarket 'Foodworks' (est. GLA 1,000 sqm, brand: foodworks) with no adjacent pharmacy (nearest 15.34 km) ⚠️ Foodworks GLA varies widely (500-1,500 sqm), requires verification. ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,15.34,Stradbroke Pharmacy,Foodworks,supermarket,QLD,2026-02-14T22:02:22.636053,500,925,1720,Amity Point,425,9.79,971.2,0,0,0,0,0,0.0,,14189.5,,
-24.7214676,152.1133353,,Item 131,"Near 'Yandaran General Store' (supermarket); straight-line 17.24 km, est. route 22.41 km from nearest pharmacy. ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,17.24,Moore Park Beach Pharmacy,Yandaran General Store,supermarket,QLD,2026-02-14T22:02:22.646052,500,767,767,Unknown,0,-1,805.3,0,0,0,0,0,0.0,,13223.1,,
-18.589965,143.6050342,,"Item 131, Item 134A","Near 'Forsayth Hospital - Primary Health Centre' (hospital); straight-line 226.03 km, est. route 293.84 km from nearest pharmacy | Very remote -- 'Forsayth Hospital - Primary Health Centre' (hospital) is 226.03 km from nearest pharmacy (threshold 90 km)",90%,226.03,Dimbulah Chemist,Forsayth Hospital - Primary Health Centre,hospital,QLD,2026-02-14T22:02:22.574056,58,58,58,Unknown,0,-1,78.3,0,0,0,0,0,0.0,,13109.7,,
-19.0022992,144.9833258,,"Item 131, Item 134A","Near 'RFDS Clinic' (gp); straight-line 129.42 km, est. route 168.24 km from nearest pharmacy | Very remote -- 'RFDS Clinic' (gp) is 129.42 km from nearest pharmacy (threshold 90 km)",90%,129.42,TerryWhite Chemmart Ingham,RFDS Clinic,gp,QLD,2026-02-14T22:02:22.561515,100,100,100,Unknown,0,-1,135.0,0,0,0,0,0,0.0,,12942.0,,
-24.180649,149.8113771,,"Item 130, Item 131, Item 133","Supermarket 'Foodworks' (est. GLA 1000 sqm, brand: foodworks) + GP 'Baralaba Private Clinic' (1.0 FTE) within 500 m; 46.22 km from nearest pharmacy ⚠️ borderline GLA, requires verification. ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Near 'Foodworks' (supermarket); straight-line 46.22 km, est. route 60.08 km from nearest pharmacy. ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Supermarket 'Foodworks' (est. GLA 1,000 sqm, brand: foodworks) with no adjacent pharmacy (nearest 46.22 km) ⚠️ Foodworks GLA varies widely (500-1,500 sqm), requires verification. ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,46.22,Moura Pharmacy,Foodworks,supermarket,QLD,2026-02-14T22:02:22.633057,260,260,260,Unknown,0,-1,273.0,0,0,0,0,0,0.0,,12017.2,,
-24.184497800000003,149.8096335,,"Item 130, Item 131","GP 'Baralaba Private Clinic' (1.0 FTE) + Supermarket 'Foodworks' (est. GLA 1000 sqm, brand: foodworks) within 500 m; 45.88 km from nearest pharmacy ⚠️ borderline GLA, requires verification | Near 'Baralaba Private Clinic' (gp); straight-line 45.88 km, est. route 59.64 km from nearest pharmacy | Near 'Baralaba Multipurpose Health Service' (hospital); straight-line 45.88 km, est. route 59.65 km from nearest pharmacy",70%,45.88,Moura Pharmacy,Baralaba Private Clinic,gp,QLD,2026-02-14T22:02:22.635054,260,260,260,Unknown,0,-1,273.0,0,0,0,0,0,0.0,,11928.8,,
-17.6789363,145.1131707,,Item 131,"Near 'Mount Garnet Clinic' (hospital); straight-line 39.95 km, est. route 51.94 km from nearest pharmacy",70%,39.95,Ravenshoe Pharmacy,Mount Garnet Clinic,hospital,QLD,2026-02-14T22:02:22.660054,253,253,253,Unknown,0,-1,265.6,0,0,0,0,0,0.0,,10107.4,,
-25.1817444,151.6460935,,Item 131,"Near 'Mount Perry Health Centre' (hospital); straight-line 37.76 km, est. route 49.09 km from nearest pharmacy",70%,37.76,Gin Gin Pharmacy,Mount Perry Health Centre,hospital,QLD,2026-02-14T22:02:22.663052,250,250,250,Unknown,0,-1,262.5,0,0,0,0,0,0.0,,9440.0,,
-17.1531438,144.5220861,,Item 131,"Near 'Chillagoe General Store' (supermarket); straight-line 62.58 km, est. route 81.35 km from nearest pharmacy. ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,62.58,Dimbulah Chemist,Chillagoe General Store,supermarket,QLD,2026-02-14T22:02:22.645053,150,150,150,Unknown,0,-1,157.5,0,0,0,0,0,0.0,,9387.0,,
-26.1608864,151.5993954,,Item 131,"Near 'Proston Outpatients Community Health Centre' (gp); straight-line 32.52 km, est. route 42.28 km from nearest pharmacy",70%,32.52,Wondai Pharmacy,Proston Outpatients Community Health Centre,gp,QLD,2026-02-14T22:02:22.657052,281,281,281,Unknown,0,-1,295.0,0,0,0,0,0,0.0,,9138.1,,
-15.5593325,144.4465832,,Item 131,"Near 'Laura Primary Health Care Centre' (gp); straight-line 86.57 km, est. route 112.55 km from nearest pharmacy",70%,86.57,Vitality Pharmacy Warehouse Cooktown,Laura Primary Health Care Centre,gp,QLD,2026-02-14T22:02:22.656052,101,101,101,Unknown,0,-1,106.0,0,0,0,0,0,0.0,,8743.6,,
-27.4326195,153.5430042,,Item 131,"Near 'Green Room' (supermarket); straight-line 15.67 km, est. route 20.37 km from nearest pharmacy. ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,15.67,Stradbroke Pharmacy,Green Room,supermarket,QLD,2026-02-14T22:02:22.637053,500,500,1720,Amity Point,425,10.64,525.0,0,0,0,0,0,0.0,,7835.0,,
-27.565993,152.592946,,Item 131,Near 'Marburg Medical' (gp); route distance 11.21 km from nearest pharmacy (verified via OSRM),85%,11.21,Rosewood Pharmacy,Marburg Medical,gp,QLD,2026-02-14T22:02:22.578052,696,5697,14063,Marburg,696,0.45,7263.7,0,2,5,1,4,7.5,,7513.3,,
-27.564359449999998,153.03956425,,Item 134,"Shopping centre 'Reliance Fresh' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain | Shopping centre 'Una Bella Pizza' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain",55%,1.24,Salisbury Chempro Chemist,Reliance Fresh,shopping_centre,QLD,2026-02-14T22:02:22.803053,1525329,2195574,1772050,Salisbury,6790,1.7,966052.6,32,139,257,127,130,491.5,"Salisbury Chempro Chemist (1.2km, ind); TerryWhite Chemmart Griffith Campus (1.7km, chain); Chemist Warehouse (1.8km, chain)",5527.9,,
-27.4673741,153.1544016,,Item 133,"Supermarket 'IGA Wondall Road' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 819 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.82,Manly West Pharmacy,IGA Wondall Road,supermarket,QLD,2026-02-14T22:02:22.750053,1233182,1903426,1789389,Wynnum West,12790,1.5,618613.5,16,60,184,92,92,306.0,"Manly West Pharmacy (0.8km, ind); Wynnum Plaza Chempro Chemist (1.1km, ind); Chemist Warehouse (1.3km, chain)",5084.1,,
-27.449,153.1647,"18, Chandos Street, Wynnum West, Wynnum, Brisbane, Queensland, 4178, Australia",Item 136,"Medical centre 'GP Super Clinic Wynnum' — 8 GPs (6.4 est. FTE), open 70hrs/wk (meets 70hr requirement) — nearest pharmacy 688 m [source: manual_research]. Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",95%,0.69,Manly Chempro Chemist,GP Super Clinic Wynnum,medical_centre,QLD,2026-02-14T22:02:22.537515,1075548,1745792,1791502,Wynnum West,12790,1.0,829251.2,14,52,158,75,83,261.5,"Manly Chempro Chemist (0.7km, ind); Wynnum Day & Night Chempro Chemist (0.8km, ind); Wynnum Central Pharmacy (0.9km, ind)",4588.9,,
-27.34191445,153.0424192,,Item 133,"Supermarket 'Aldi' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 1.05 km). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Supermarket 'Coles' (est. GLA 3,500 sqm, brand: coles) with no adjacent pharmacy (nearest 955 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.96,Priceline Pharmacy Taigum Square,Coles,supermarket,QLD,2026-02-14T22:02:22.622053,1055490,1725734,1774689,Fitzgibbon,6296,0.99,647150.2,36,95,200,101,99,381.5,"Priceline Pharmacy Taigum Square (1.0km, chain); Priceline Pharmacy (1.1km, chain); Good Price Pharmacy Zillmere (1.9km, chain)",4331.3,,
-27.5576894,153.0409388,,Item 133,"Supermarket 'Aldi' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 772 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.77,Salisbury Chempro Chemist,Aldi,supermarket,QLD,2026-02-14T22:02:22.690053,1621039,2291283,1772511,Salisbury,6790,1.47,801949.0,36,146,254,122,132,497.0,"Salisbury Chempro Chemist (0.8km, ind); TerryWhite Chemmart Griffith Campus (1.2km, chain); TerryWhite Chemmart Griffith Campus (1.3km, chain)",3542.7,,
-27.9254608,153.3054075,,"Item 130, Item 133","Supermarket 'Coles' (est. GLA 3500 sqm, brand: coles) is 1.83 km from nearest pharmacy. ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Supermarket 'Coles' (est. GLA 3,500 sqm, brand: coles) with no adjacent pharmacy (nearest 1.83 km). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",80%,1.83,Pacific Pines Chempro Chemist,Coles,supermarket,QLD,2026-02-14T22:02:22.581052,30383,350912,607765,Coomera,8793,7.81,224583.7,13,57,96,32,64,182.0,"Pacific Pines Chempro Chemist (1.8km, ind); TerryWhite Chemmart Maudsland (2.6km, chain); TerryWhite Chemmart Oxenford (2.8km, chain)",3509.1,YES,QLD Growth Area - Gold Coast Northern
